AGENT_NO	CODE	SUB_NO	REMARKS	REFUND	DES	INI	NAME	DEPT	INSTITUTE	ADDRESS	CITY	DISTT	COUNTRY	PIN	FASC	P	NOP	JAA	NOJAA	MS	NOMS	EPS	NOEPS	BMS	NOBMS	CS	NOCS	S	NOS	JB	NOJB	JG	NOJG	RES	NORES	AS	NOAS	CURR	NOCURR	PAID_FLAG	REMARK	ST_YR	END_YR	ST_DT	END_DT	AGENT	B	AN	AD	AD1	AD2	AC	ACO	CANCEL	EMAIL	TEL
0	IC	2805					Principal	"Balasaheb Jadhav Arts, Commerce and"	Science College	"Taluk Junwar, District Pune"	Ala 412 411		M.S.			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y		2005	2005	7/1/2005												
0	IC	2806					Principal	Government Higher Secondary School	Chavara	District Kollam	Chavara 691 583		Kerala	691 583		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	Y		2006	2006													
0	IC	2807	Another Email: mkit@rediffmail.com				Principal	Kanak Manjari Institute of	Pharmaceutical Sciences	Chhend	Rourkela 769 015		Orissa	769 015		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	1	0	0	0	0	Y		2003	2008	7/1/2003											info@kmips.com	
0	IC	2808					Principal	"Smt GG Khadase Science, Smt KM"	"Chaudhari Arts, Commerce College"	District Jalgaon	Muktainagar 425 306		M.S.	425 306		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	Y		2001	2012	1/1/1998												
0	II	2809					The Officer In Charge	Atomic Minerals Division (BSOI:VZG)	D 39-3/23/5-9 Nr Masjid Bus Stop	Muralinagar	Visakhapatnam 530 007		A.P.	530 007		0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	1	Y		2001	2012	1/1/2001		"Allied, Hyderabad"									hyd.journals@alliedpublishers.	
0	IC	2810					Principal	"Shri MR Desai Arts, EE Laher"	Koshadia Commerce College	District Navsari	Chikhli 396 521		Gujarat	396 521		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y		2005	2007	7/1/2005												
0	IC	2811					Principal	Shadan Institute of PG Studies	"No. 6-2-978, 10th Floor"	Khairatabad	Hyderabad 500 004		A.P.	500 004		5	1	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y		1998	2007													
0	IC	2812					Principal	Indian Institute of Management &	"Commerce, No. 6-1-91, Adjacent to"	"Telephone Bhawan, Khairatabad"	Hyderabad 500 004		A.P.	500 004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y		2005	2009	7/1/2005												
0	II	2813					Officer In Charge	Atomic Minerals Division (BSOI)	Beachshore & Offshore Investigation	"""Lakshmi"", TC-17/406(1), Poojapura"	Trivandrum 695 012		Kerala	695 012		0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	7	1	Y		1997	2011	1/1/2004		"Allied, Hyderabad"										
0	IC	2814					Principal	Meenaakshi Ramasamy Arts & Science	"College, Trichy Main Road"	M.R. Kalvi Nagar (Perambalur Dist.)	Thathanur 621 804		T.N.	621 804		0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	2	1	0	0	2	1	Y		2003	2006	1/1/2005												
0	IC	2815					Principal	Government First Grade College		Hiridka	Udupi 576 113		Karnataka	576 113		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y		2005	2013	1/1/2005												
0	IC	2816					Librarian	SND College of Engg & Res	Babulgaon	Yeola	Nashik 422 101		M.S.	422 101		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y		2003	2012	1/1/2004											arvinddamle2@gmail.com	
0	IC	2817					Principal	Arya College of Pharmacy	"Delhi Road, Kukas"	"SP-40, RIICO Industrial Area"	Jaipur 302 001		Rajasthan	302 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	Y		2006	2009													
0	IC	2818					(Ref:Kausar College/Shadab College)	Computer Mart	Kashmir University Road	Hazrathbal	Srinagar 190 006		J&K	190 006		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	Y		2005	2012	1/1/2005												
0	IC	2819					Librarian	AC Patil College of Engineering	"Plot 17, Sector 4, Opp Kharghr R/S"	Kharghar	Navi Mumbai 410 210		M.S.	410 210		1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	2	0	0	4	2	Y		2003	2012	1/1/2000												
0	IC	2820	Website: www.hrecnidasoshi.org				Librarian	Abhilashi Group of Institutions	(School of Pharmacy & Engg Tech)	Chail Chowk (Chachyot)	Mandi 175 008		H.P.	175 008		1	1	0	0	1	1	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	Y		2000	2011												tmcs@indiatimes.com	
0	IC	2821					Librarian	Konkan Gyanpeet College of Engg.	Vengaon Road	"Dahivali, Karjat"	Raigad 410 201		M.S.	410 201		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y		98	2011	1/1/1998											tmcs@indiatimes.com	
0	IC	2822					Librarian	Konkan Gyanpeeth Karjat College	"of Arts, Sci & Commerce"	"At Ladivali Post, Tiwre, Tq. Kurjat"	Karjat 410 201		M.S.	410 201		5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	5	1	Y		2000	2012	1/1/2004												
0	IC	2823					Principal	Gopal Krishna Gokhale College	(Shikshan Prasarak Mandal's)	"'B' Ward, Subhash Road"	Kolhapur 416 012		M.S.	416 012		3	1	0	0	0	0	1	1	0	0	1	1	1	1	3	1	1	1	1	1	0	0	4	1	Y		1998	2012	1/1/2004											gkgl_college@rediffmail.com	
0	IC	2824					Principal	Om Institute of Engg & Technology	Bheshan Road	Village Chokli	Junagadh 362 310		Gujarat	362 310		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	Y		2005	2012												shreeomeducation@gmail.com	
0	IC	2825	"Due to shortage, P 60/1-6 not supplied -"	3/6/2004			[Ref:Sathyabama Inst of Sci & Tech)	Allied Publishers Subscription	"Agency, II-E, S.N.S. Plaza"	"19, G.N. Chetty Road"	Chennai 600 006		T.N.	600 006		1	1	2	1	1	1	0	0	2	1	1	1	2	1	1	1	1	1	1	1	0	0	2	1	Y		2003	2010													
0	IC	2826					Principal	Jawahar Navodaya Vidyalaya	Sirmour	District Rewa	Sirmour 486 448		M.P.	486 448		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	1	1	Y		1997	2007	1/1/1997											jnvrewa@yahoo.com	
0	II	2827					Ref:Mnonmaniam Sundarnar Univ 2785	Hindustan Subscription Services	14/43 South West Boag Road	T Nagar	Chennai 600 017		T.N.	600 017		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	0	Y		97	2012	1/1/1997											hindsub@vsnl.com	
0	IC	2828					(Ref:Sakthi Edn Trust JS No 2775)	Hindustan Subscription Service	"PMG Complex, First Floor, No 57"	"South Usman Rd.,T Nagar"	Chennai 600 017		T.N.	600 017		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	Y		2003	2011	1/1/2003											hindsub@vsnl.com	
0	IC	2829					Head	Department of Physics (UG & PG)	B.B. College (Government Sponsored)	Near Ushagram	Asansol 713 303		W.B.	713 303		3	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y		2005	2011													
0	IC	2830					Principal	SSJ Engineering College	"Vattinagulapally, Near CBIT"	Gandipet	Hyderabad 500 075		A.P.	500 075		2	1	0	0	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	1	Y		2001	2012												ssjec60@gmail.com	
0	IC	2831					Director	Maulana Azad College of Engineering	and Technology	Anisaabad	Patna 800 002		Bihar	800 002		0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	1	0	0	1	1	Y		1998	2005	1/1/1998												
0	IC	2832					Principal	MVD Mahavidyalaya			Amravati 444 603		M.S.	444 603		0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	6	1	0	0	0	0	Y		96	2012	1/1/1996												
0	II	2833					Library & Information Services	Atomic Minerals Directorate for	Exploration & Research	"1-10-153/156, Begmpet"	Hyderabad 500 016		A.P.	500 016		0	0	0	0	6	1	6	1	6	1	6	1	6	1	0	0	0	0	6	1	0	0	6	1	Y		1998	2009	1/1/1998												
0	IC	2834					Principal	KC College of Engineering &	Information Technology	Kariam Road	Nawanshahr 144 514		Punjab	144 514		1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	Y		2006	2012	1/1/2006												
0	IN	2835					"Manager, TIC  (Dr N.V. Ramakrishna)"	Jindal Vijayanagar Steel Limited	"Vidyanagar P.O.,"	Bellary District	Toranagallu 583 275		Karnataka			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	Y		2003	2004												admin@jvsl.com	
0	IC	2836					Principal	St. Mary's Senior Secondary School	Jwalapur	Dist. Haridwar	Hardwar 249 407		Uttarakhand	249 407		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	0	0	1	1	Y		96	2007	1/1/1996												
0	IC	2837					Librarian	Akal Academy	Sant Attar Singh Hari Sandhu Ashram	"Via Rajgarh, District Sirmore"	Baru Sahib 173 101		H.P.	173 101		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	1	1	Y		2003	2011	1/1/2006											aabsahib@rediffmail.com	
0	II	2838					Observatory-in-Charge	Equatorial Geophysical Research	"Laboratory, Vithalapuram Villakku"	"Krishnapuram, Maharajanagar P.O. 4"	Tirunelveli 627 011		T.N.	627 011		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	6	1	Y		1998	2012	1/1/1998											postmast@iigs.iigm.res.in	
0	II	2839					Officer In-charge	Magnetic Observatory		Alibag	Raigad 402 201		M.S.	402 201		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	Y		1998	2012	1/1/1998											postmast@iigs.iigm.res.in	
0	IC	2840					Principal	Virani Science Arts & Commerce	College	Yogidham-Kalawad Road	Rajkot 360 005		Gujarat	360 005		1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	2	1	0	0	2	1	Y		2003	2005	1/1/2003												
0	IC	2841					Principal	HV Desai College (Arts Comm & Sci)	Desai Brothers Vidya Bhavan No 596	"Budhwar Peth, Next to Sakal Press"	Pune 411 002		M.S.	411 002		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	Y		2003	2012	1/1/2003											hvd123@yahoo.com	
0	IC	2842	Another Email: ansar@actansar.com				Director	MG Institute of Applied Sciences	"JECRC Campus, Shri Ram Ki Nangal"	"Via Sitapura RIICO,Opp EPIP Gate"	Jaipur 302 022		Rajasthan	302 022		0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	Y		2003	2012	7/1/2003											info@mgiasmail.com	
0	II	2843					[Ref: Rajiv Gandhi Uni Itanagar)	Informatics (India) Limited	"No.194, R.V.Road"	"Post Box No. 400, Basavanagudi"	Bangalore 560 004		Karnataka	560 004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	3	1	Y		2005	2012												info@informindia.co.in	
0	IC	2844					Principal	Montfort School	Ashok Vihar		Delhi 110 052		Delhi	110 052		3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	7	1	0	0	3	1	Y		1998	2012	7/1/2012											montfort@montfort.net	
0	IC	2845					Principal	Balwant College	(Rayat Shikshan Sanstha's)	District Sangli	Vita 415 311		M.S.	415 311		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	Y		1998	2011	1/1/1998												
0	IC	2846	Website: www.mait.ac.in				Assistant Librarian	Maharaja Agrasen Inst of Technology	"PSP Area, Plot No. 1"	"Sector 22, Rohini"	New Delhi 110 086		Delhi	110 086		3	1	3	1	3	1	3	1	3	1	3	1	3	1	3	1	3	1	5	1	0	0	5	1	Y		2003	2012	1/1/2003											sharmadevraj9@india.com	
0	IC	2867					Librarian	KGISL Institute of Technology	"KGISL Campus, Thudiyalur Road"	Saravanampatty	Coimbatore 641 035		T.N.	641 035		0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	1	2	1	0	0	2	1	Y		1998	2012	1/1/1998												
0	IC	2847					Librarian	Maharaja Agrasen Inst. of Tech.	"NH 24, Delhi-Lucknow Road"	Pickhuwa	Ghaziabad 245 304		U.P.	245 304		0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	4	1	Y		2002	2011	1/1/2002												
0	IC	2848					Principal	Miraj Mahavidyalaya	"795/1/A, Near Government Milk Dairy"	Budgaonkar Mala (District Sangli)	Miraj 416 410		M.S.	416 410		0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	6	1	0	0	7	1	Y		1998	2012	1/1/1999												
0	IC	2849					Principal	Sydenham College of Commerce and	Economics	"'B' Road, Churchgate"	Mumbai 400 020		M.S.	400 020		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	Y		2003	2010	7/1/2008												
0	IC	2850					Librarian	SB Polytechnic	"KJ Campus Opp ITI,Javla-Savli-Halol"	Road At Javla -PO Savali	Vadodara 391 770		Gujarat	391 770		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y		2003	2010													
0	IC	2851					Principal	MBS College of Engineering	"& Technology, Ajit Nagar, Babliana"	District Jammu	Miran Sahib 181 101		J&K	181 101		6	1	6	1	6	1	1	1	6	1	1	1	6	1	1	1	1	1	6	1	0	0	6	1	Y		2000	2012	1/1/2000											principalmbscet@rediffmail.com	
0	FI	837					Eastern University	Office of the Librarian	Vantharumoolai		Chenkalady		Sri Lanka			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y		98	2000													
0	FI	838					National Inst of Health Library	Acquisitions Unit	"Building 10, Room 1-L-13"""	"10 Center Drive, MSC 1150"	Bethesda MD 208921150		U.S.A.			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	Y		98	2002													
0	IC	2852					Director	Global Institute of Technology	"ITS-1, I.T. Park"	"E.P.I.P., Sitapura"	Jaipur 302 022		Rajasthan	302 022		3	1	4	1	3	1	3	1	4	1	3	1	3	1	3	1	3	1	4	1	0	0	4	1	Y		2003	2012	1/1/2010											support@gitjaipur.com	
0	IC	2853					Principal	Joginpally BR Engineering College	"Yenkapally, Moinabad Mandal"	"P.O.Himayathnagar, R.R. Dist"	Hyderabad 500 075		A.P.	500 075		4	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	0	0	2	1	Y		2003	2008	1/1/2003												
0	II	2854					Scientist-in-Charge	Central Glass & Ceramic Research	"Institute, Khurja Centre"	G.T. Road  (Bulandshahar District)	Khurja 203 131		U.P.	203 131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	Y		2003	2011	1/1/2003											cgcrikc@yahoo.co.in	
0	IC	2855					[Ref:CUSTID 1846 Amruta Colleg of)	Allied Publishers Subscription	"Agency, I Floor, Sun House, Opp."	"Navrangpura Tel. Ex., Ellis Bridge"	Ahmedabad 380 006		Gujarat	380 006		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	1	Y		2003	2011	1/1/2003											apsaadad1@sancharnet.in	
0	II	2856					Librarian	Sagar Institute of Science & Tech.	& Research (SISTec-R)	"Nr Airport Jaipur Rd, Gandhi Nagar"	Bhopal 462 036		M.P.	462 036		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y		2001	2011	1/1/2001												
0	II	2857					Librarian	Late Rajesh Wadhwan Tech. Institute		At Konghre	Yawatmal 445 302		M.S.	445 302		1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	0	0	0	Y		2003	2010	1/1/2005												
0	IC	2858					Librarian	Faculty of Arts Science & Commerce	Mody Institute of Technology	Sikar District	Lakshmangarh 332 311		Rajasthan	332 311		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	4	1	Y		2003	2012	1/1/2003											dean.fasc@mitsuniversity.ac.in	
0	IC	2859					Principal	DAV College	Katra Sher Singh		Amritsar 143 001		Punjab	143 001		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	Y		2003	2012	7/1/2003											davasr@yahoo.com	
0	IC	2868					Principal	Dharmasala Mahavidyalaya		Dharmasala	Jajpur 755 019		Orissa	755 019		0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	Y		98	2010	1/1/2000												
0	IC	2860					Principal  (For Librarian)	Ananda Mohan College	"102/1, Raja Rammohan Sarani"		Kolkata 700 009		W.B.	700 009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	Y		2003	2012													
0	IC	2861					Principal	RD & DJ College	Munger		Munger 811 201		Bihar	811 201		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	Y		2006	2015	1/1/2006												
0	IC	2862					Principal	E-Max Polytechnic	Campus 6KM From Kalpi Towards	"Naraingarh, Village Badhauli"	Ambala 133 001		Haryana	133 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y		2005	2009	7/1/2005												
0	IC	2863					Principal	TRR College of Engineering	Inole (Village)	Patancheru	Medak 502 319		A.P.	502 319		2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Y		2003	2010												trr@trrenggcollege.com	
0	IC	2864					Principal	Cauvery Degree College (FirstGrade)	Post Box No. 5	Kodagu District	Gonikoppal 571 213		Karnataka	571 213		4	1	4	1	4	1	4	1	4	1	4	1	5	1	0	0	0	0	0	0	0	0	3	1	Y		2003	2012													
0	IC	2865					Librarian	BRCM College of Engineering and	Technology	Bhiwani District	Bahal 127 028		Haryana	127 028		0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	5	1	0	0	0	0	Y		1999	2012	1/1/2010											librarian@brcm.edu.in	
0	IC	2866					Principal	Government College of Engineering	National Highway No 6	Opp DIC	Jalgaon 425 002		M.S.	425 002		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y		2006	2012	1/1/2006											pirincoej@rediffmail.com	
0	FI	839					Consolidation Plus (VINCE)	Sub No. 62284077	PO Box 393	Oxford	OX4 2SR		Great Britain			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	Y		98	2000													
0	IC	1680					Principal	Amubai Alana B.Ed. College	"Kunjkheda P.O.,"	District Aurangabad	Kannad 431 103		M.S.	431 103		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y	CURR CURR CURR CURR CURR	2006	2006	1/1/2006												
0	IC	2869					Principal	Sir CR Reddy College for Women	Eluru	West Godavari District	Eluru 534 007		A.P.	534 007		0	0	0	0	0	0	0	0	0	0	2	1	0	0	5	1	5	1	5	1	0	0	5	1	Y		2003	2012	1/1/2003												
0	IC	2870					Principal	AMR Institute of Technology	Mavala (Village)	Adilaabad (Mandal)	Adilabad 504 001		A.P.	504 002		2	1	0	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	1	1	Y		2004	2010	7/1/2009											amritmes2007@yahoo.co.in	
0	II	2871					"Ashutosh Mishra, Scientist C"	National Technical Research Orgn.	Headquarters Knowledge Centre	"Block No 3, Old JNU Campus"	New Delhi 110 067		Delhi	110 067		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y		2005	2012													
0	IC	2872					Principal	Jatipita College of Engineering	Mavala Village		Adilabad 504 003		A.P.			2	1	0	0	2	1	1	1	1	1	0	0	2	1	0	0	0	0	2	1	0	0	2	1	Y		2002	2005	1/1/2002											maheshwaraes@netlinx.com	
0	IC	2873	CURR for 2007 through Subs. Centre				Principal	Ghousia College of Engineering	Bangalooru-Mysooru Main Road		Ramanagaram 571 511		Karnataka	571 511		1	1	1	1	2	1	1	1	3	1	1	1	1	1	0	0	0	0	0	0	0	0	4	1	Y		2003	2012			Sub.Centre									principal_gee@hotmail.com	
0	IC	2874					Principal	Rabindrasadan Girls College			Karimganj 788 710		Assam	788 710		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	1	0	0	0	0	Y		2006	2012	1/1/2012												
0	IC	2875					Head	Department of Computer Science	Rajagiri College of Social Sciences	"Rajagiri PO, Kalamassery"	Kochi 683 104		Kerala	683 104		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	Y		2006	2012	1/1/2009		DRC										
0	IC	2876					Head	Department of Botany	Sree Krishna College	Ariyannur  Thrissur District	Guruvayur 680 102		Kerala	680 102		1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y		2003	2010													
0	IC	2877					Librarian	BRCM Public School	Vidyagram	District Bhiwani	Bahal 127 028		Haryana			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	Y		1998	2004	1/1/1998											infoschool@brcmindia.org	
0	IC	2878					Librarian	Abasaheb Garware College	Karve Road	(Maharashtra Education Society's)	Pune 411 004		M.S.	411 004		1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	4	1	0	0	3	1	Y		1998	2012	1/1/1998											agccomp@eth.net	
0	II	2879					Director	Pasteur Institute of India		District Nilgiris	Coonoor 643 103		T.N.	643 103		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	7	1	Y		1998	2009	1/1/1998												
0	II	2880					Head	Department of Applied Chemistry	Cochin University of Science and	Technology	Kochi 682 022		Kerala	682 022		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	Y		1997	2005	1/1/1997												
0	IC	2881					Librarian	Govt College of Engineering	NH No 5	Opp DIC	Jalgaon 425 001		M.S.	425 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	Y		2003	2012													
0	FI	840					Array Operations Centre	National RadioAstronomy Observatory	1003 Lopezville Road	"Socorro, NM 87801"	New Mexico 87801		U.S.A.			0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	Y		1998	2009			Prints										
0	IC	2882					Principal	Hutatma Rajguru Mahavidyalaya	Post Box No. 05	"Taluk Khed, District Pune"	Rajgurunagar 410 505		M.S.	410 505		0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	8	1	Y		1998	2012													
0	II	2883					Principal	PES College of Engineering	Nagsen Vana		Aurangabad 431 002		M.S.	431 002		0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	1	1	0	0	0	0	Y		98	2011	1/1/2003												
0	IC	2884	(College Direct Subscriber No. 2887)				Principal	Sri Meenakshi Government College	for Women (Autonomous)		Madurai 625 002		T.N.	625 002		3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	1	Y		2001	2008	1/1/2001		"Allied, Chennai"										
0	IC	2885					Librarian	Dr Panjabrao Deshmukh Memorial	Medical College	Shivaji Nagar	Amravati 444 603		M.S.	444 603		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	Y		2005	2012	7/1/2005											ehino1@vsnl.com	
0	IC	2886	Another Email: kumarancoll@satyam.net.in				Principal	Tiruppur Kumaran College for Women	"Post Box No. 18, SR Nagar"	Mangalam Road	Tiruppur 641 687		T.N.	641 687		0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	3	1	6	1	0	0	1	1	Y		1998	2012	1/1/1999											kumarancoll@tkcfw.ac.in	
0	IC	2887					The Secretary	KPR Charities	Kollupalayam Village	Arasur Post	Coimbatore 641 007		T.N.	641 007		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	Y		2006	2009	1/1/2006											princoej@rediffmail.com	
0	IC	2888					Principal	Lakshmi Ammal Polytechnic College	Kovilpatti Taluk	Tuticorin District	K R Nagar 628 503		T.N.	628 503		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	Y		1998	2012												lap352@sancharnet.in	
0	FI	841					Lawrence Livermore National Lab.	Library L-610	P.O. Box 5501	Livermore	California 94551-5501		U.S.A.			0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	Y		1998	2005			Prints										
0	FI	842					University of Hong Kong Libraries	Acquisitions Services Department	(Serials Section) (6049424)	Pokfulam Road	Hong Kong		Hong Kong			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	Y		1998	2006													
0	FI	843					Christine Bauer	Buchhandlung Rombach	Bartoldstr. 10		79098 Freiburg		Germany			0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y		2001	2006													
0	IC	2889	Transferred from IP 15528				Principal	Ramkrishna Paramhansa Mahavidyalaya	Osmanabad		Osmanabad 413 501		M.S.	413 501		4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	1	0	0	4	1	Y		2003	2015	7/1/2003												
0	IC	2890					[Ref:Govt First Grade Coll  Hassan)	Surya Infotainment Products Pvt Ltd	(BG-GPO BAG 5344)ABHILAASH 12-A/1	"YAMUNABI ROAD,MADHAVANAGAR"	Bangalore 560 001		Karnataka	560 001		3	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	Y		2005	2012	1/1/2007											sipmag@airtelmail.in	
0	IC	2891					Librarian	Radha Krishan Sanatan Dharam (PG)	College	Post Box No. 20	Kaithal 132 027		Haryana	132 027		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	Y		1998	2006	1/1/1998											rksdcollegektl@yahoo.com	
0	II	2892					"[Ref: ISSA, Ministry of Defence]"	SM Book Distributors	"21/79, III Floor"	Old Rajinder Nagar	New Delhi 110 060		Delhi	110 060		0	0	0	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	2	1	Y		2006	2008	1/1/2006												
0	IC	2893					Principal	Government Sri Bhangad College (PG)		District Nagaur	Didwana 341 303		Rajasthan	341 303		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	Y		1998	2006													
0	II	2894					[Ref:Sree Rajarajeswari Col of Eng)	Surya Infotainment Products Pvt Ltd	(BG-GPO BAG 5344)ABHILAASH 12-A/1	"YAMUNABI ROAD,MADHAVANAGAR"	Bangalore 560 001		Karnataka	560 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y		2005	2011													
